order,container,ship,workcode,state,year,voyage,block1,bay1,row1,tier1,block2,bay2,row2,tier2,truck_num,full_or_empty,container_size,crane,time_end
6567,DXUS0614260,QSAT,TS,change,2023,24,7D,38,6,1,7D,38,4,3,999,F,22,258,2023-04-02 16:05:03
6568,JZGS1719019,UXAF,TS,change,2023,10,7B,31,4,5,7B,31,9,5,999,F,45,252,2023-04-02 16:02:00
6569,SCSQ6112687,YZCI,TS,change,2023,14,7D,29,2,3,7D,29,7,2,999,F,22,254,2023-04-02 16:03:20
6570,SAOQ2519978,SSFG,TS,change,2023,18,7C,29,5,3,7C,29,3,2,999,F,45,253,2023-04-02 16:05:00
6571,HIUX3786179,GMQD,TS,change,2023,10,7D,38,9,2,7D,38,6,1,999,F,22,258,2023-04-02 16:03:41
6572,HIUX3786179,GMQD,TS,change,2023,10,7D,38,6,1,7D,38,8,3,999,F,22,258,2023-04-02 16:02:58
6573,ODXL1285482,SSFG,GD,unload,2023,18,8B,27,2,3,8B,27,0,0,999,F,45,256,2023-04-02 16:04:29
6574,GNFO7935760,IYDE,TS,change,2023,7,8A,21,3,1,8A,21,9,4,999,F,45,255,2023-04-02 16:03:34
6575,IAKI3988810,XQHP,GD,unload,2023,16,8C,7,8,2,8C,7,0,0,999,F,22,257,2023-04-02 16:03:25
6576,IBPK2169456,ODLQ,TS,change,2023,24,7B,31,4,4,7B,31,8,1,999,F,45,252,2023-04-02 16:03:59
6577,NFIL0106722,PNFY,GD,unload,2023,15,7D,38,9,1,7D,38,0,0,999,F,22,258,2023-04-02 16:05:18
6578,DYWL4157955,SSFG,TS,change,2023,18,7C,29,6,3,7C,29,3,3,999,F,45,253,2023-04-02 16:05:41
6579,EKLP2859095,ZKIE,TS,change,2023,16,7D,29,2,2,7D,29,6,2,999,F,22,254,2023-04-02 16:03:46
6580,YCYR1813048,YOSU,GD,unload,2023,12,7A,27,1,3,7A,27,0,0,999,F,45,251,2023-04-02 16:05:28
6581,ZHOC6488896,SSFG,TS,change,2023,18,7B,31,4,3,7B,31,8,2,999,F,45,252,2023-04-02 16:05:03
6582,GIEF9922458,ZKIE,TS,change,2023,16,8A,21,6,5,8A,21,3,1,999,F,45,255,2023-04-02 16:06:25
6583,JUGV1124878,ZKIE,GD,unload,2023,16,7D,29,2,1,7D,29,0,0,999,F,22,254,2023-04-02 16:06:59
6584,BDOM3975446,IYDE,TS,change,2023,7,7A,27,3,5,7A,27,1,3,999,F,45,251,2023-04-02 16:06:38
6585,EXMF3140120,SSFG,TS,change,2023,18,7B,31,4,2,7B,31,8,3,999,F,45,252,2023-04-02 16:07:52
6586,UGSF4448975,SKBN,VU,load,2023,18,7C,29,0,0,7C,29,8,1,307,F,45,253,2023-04-02 16:06:30
6587,UBFT0009568,AMXM,TS,change,2023,10,8A,21,6,4,8A,21,3,2,999,F,45,255,2023-04-02 16:08:43
6588,DEOU8508922,UXAF,TS,change,2023,10,7A,27,3,4,7A,27,5,3,999,F,45,251,2023-04-02 16:09:02
6589,QOHY6690550,SKBN,VU,load,2023,18,8B,27,0,0,8B,27,3,2,366,F,45,256,2023-04-02 16:08:56
6590,GHKK4073893,YZCI,TS,change,2023,14,7D,28,5,3,7D,28,4,1,999,F,22,258,2023-04-02 16:09:33
6591,TJCJ0680335,PWBV,TS,change,2023,10,7D,17,9,3,7D,17,7,1,999,F,22,254,2023-04-02 16:12:59
6592,GHKK4073893,YZCI,TS,change,2023,14,7D,28,4,1,7D,28,1,3,999,F,22,258,2023-04-02 16:09:54
6593,HQJY2534639,SSFG,TS,change,2023,18,7C,29,6,2,7C,29,3,4,999,F,45,253,2023-04-02 16:10:00
6594,FJMN9665750,YOSU,GD,unload,2023,12,7B,31,4,1,7B,31,0,0,999,F,45,252,2023-04-02 16:10:59
6595,GULG2855114,ORGJ,TS,change,2023,18,7A,27,3,3,7A,27,5,4,999,F,45,251,2023-04-02 16:11:30
6596,JQZY4728732,XQHP,TS,change,2023,16,7D,28,5,2,7D,28,9,2,999,F,22,258,2023-04-02 16:10:26
6597,JWTR8087693,JKPF,TS,change,2023,9,7D,17,9,2,7D,17,7,2,999,F,22,254,2023-04-02 16:17:00
6598,BMXI5210018,UXAF,TS,change,2023,10,8A,27,3,5,8A,27,9,5,999,F,45,255,2023-04-02 16:13:31
6599,CHAL9352408,SKBN,VU,load,2023,18,7C,29,0,0,7C,29,8,2,384,F,45,253,2023-04-02 16:12:51
6600,ZVTA8392481,XQHP,GD,unload,2023,16,7D,28,5,1,7D,28,0,0,999,F,22,258,2023-04-02 16:12:53
6601,QKUF9195952,XQHP,GD,unload,2023,16,7A,27,3,2,7A,27,0,0,999,F,45,251,2023-04-02 16:15:38
6602,TPZG2730479,YOSU,TS,change,2023,12,8B,19,2,4,8B,19,6,3,999,F,45,256,2023-04-02 16:14:23
6603,HXYG7764641,GMQD,GD,unload,2023,9,7D,17,9,1,7D,17,0,0,999,F,22,254,2023-04-02 16:14:39
6604,XNEP3022841,JKPF,TS,change,2023,11,7B,15,8,5,7B,15,6,2,999,F,45,252,2023-04-02 16:14:51
6605,IUCQ1221511,ZKIE,GD,unload,2023,16,8A,27,3,4,8A,27,0,0,999,F,45,255,2023-04-02 16:15:52
6606,TIBZ6219270,GMQD,TS,change,2023,10,8B,19,2,3,8B,19,6,4,999,F,45,256,2023-04-02 16:14:59
6607,SSBV5198597,SKBN,VU,load,2023,18,7C,29,0,0,7C,29,8,3,352,F,45,253,2023-04-02 16:19:22
6608,QJFT6886957,TWYM,TS,change,2023,10,7D,30,1,3,7D,30,6,3,999,F,22,258,2023-04-02 16:15:22
6609,UTRR6702163,JIAP,TS,change,2023,18,7B,15,8,4,7B,15,6,3,999,F,45,252,2023-04-02 16:17:26
6610,KWNX0106446,KMPN,TS,change,2023,22,7C,29,6,1,7C,29,3,5,999,F,45,253,2023-04-02 16:16:34
6611,AAKR5691060,TWYM,TS,change,2023,10,7D,30,1,2,7D,30,9,3,999,F,22,258,2023-04-02 16:18:17
6612,BIWR7158965,TWYM,GD,unload,2023,10,7D,16,9,2,7D,16,0,0,999,F,22,254,2023-04-02 16:18:59
6613,SRGU4372865,MZPH,VU,load,2023,14,7A,27,0,0,7A,27,6,5,310,F,45,251,2023-04-02 16:18:19
6614,AVDR6758484,TWYM,GD,unload,2023,10,8B,19,2,2,8B,19,0,0,999,F,43,256,2023-04-02 16:21:47
6615,RLIQ4982679,JTRC,GD,unload,2023,10,7B,15,8,3,7B,15,0,0,999,F,45,252,2023-04-02 16:19:09
6616,YVLH3454175,PWBV,GD,unload,2023,10,7D,30,1,1,7D,30,0,0,999,F,22,258,2023-04-02 16:17:47
6617,XJKX3944685,SKBN,VU,load,2023,18,7C,29,0,0,7C,29,8,4,382,F,45,253,2023-04-02 16:20:24
6618,AWWB3785934,UXAF,TS,change,2023,10,7D,14,7,2,7D,14,3,2,999,F,22,254,2023-04-02 16:20:41
6619,FOVZ1980899,UXAF,TS,change,2023,10,8C,5,6,3,8C,5,7,2,999,F,22,257,2023-04-02 16:23:41
6620,PPCW9954349,SKBN,VU,load,2023,18,8B,17,0,0,8B,17,8,4,322,F,45,256,2023-04-02 16:19:18
6621,FNIW1070194,ESQU,TS,change,2023,16,7C,23,6,5,7C,23,5,2,999,F,45,253,2023-04-02 16:22:23
6622,UHFO9740696,GPGW,TS,change,2023,12,8D,1,7,3,8D,1,4,3,999,F,22,258,2023-04-02 16:24:22
6623,FFMS4679740,YOSU,TS,change,2023,12,8C,5,6,2,8C,5,9,1,999,F,22,257,2023-04-02 16:23:09
6624,TCKU4735959,UXAF,GD,unload,2023,10,7D,14,7,1,7D,14,0,0,999,F,22,254,2023-04-02 16:23:56
6625,WPSP1489847,AMXM,GD,unload,2023,10,7A,11,7,3,7A,11,0,0,999,F,45,251,2023-04-02 16:23:06
6626,ANVO7380236,JTRC,GD,unload,2023,10,7B,25,6,5,7B,25,0,0,999,F,45,252,2023-04-02 16:23:51
6627,KNCX9172915,MDHF,TS,change,2023,20,8B,19,7,5,8B,19,2,2,999,F,45,256,2023-04-02 16:24:33
6628,KQQY9311728,GNOR,GD,unload,2023,11,8D,1,7,2,8D,1,0,0,999,F,22,258,2023-04-02 16:25:27
6629,YJBJ3993192,SLVN,TS,change,2023,18,7D,9,9,3,7D,9,5,1,999,F,22,254,2023-04-02 16:24:12
6630,LTOR7973330,GNOR,GD,unload,2023,11,8C,5,6,1,8C,5,0,0,999,F,22,257,2023-04-02 16:26:31
6631,IHYZ1883638,ZKIE,TS,change,2023,16,8B,19,7,4,8B,19,2,3,999,F,45,256,2023-04-02 16:27:01
6632,UFHU0690685,MZPH,VU,load,2023,14,7B,27,0,0,7B,27,2,3,348,F,45,252,2023-04-02 16:26:30
6633,GCEB0389309,MZPH,VU,load,2023,14,7C,25,0,0,7C,25,2,3,310,F,45,253,2023-04-02 16:26:20
6634,NPQL8924068,SKBN,VU,load,2023,18,8A,23,0,0,8A,23,8,1,308,F,45,255,2023-04-02 16:27:37
6635,YFDQ9779410,NULK,TS,change,2023,10,8B,19,7,3,8B,19,2,4,999,F,45,256,2023-04-02 16:25:26
6636,IRDV9425157,SLVN,TS,change,2023,18,7D,9,9,2,7D,9,5,2,999,F,22,254,2023-04-02 16:29:31
6637,GGJO7193245,NULK,TS,change,2023,10,7C,25,6,5,7C,25,7,4,999,F,45,253,2023-04-02 16:28:06
6638,FOXD5226509,SSFG,TS,change,2023,18,8C,12,5,2,8C,12,2,3,999,F,22,257,2023-04-02 16:35:14
6639,FXXR9005020,ZKIE,GD,unload,2023,16,8D,15,8,3,8D,15,0,0,999,F,22,258,2023-04-02 16:28:44
6640,ZBOL9550981,TWYM,TS,change,2023,10,7C,25,6,4,7C,25,2,4,999,F,45,253,2023-04-02 16:30:27
6641,VIOW7942728,UZBS,GD,unload,2023,10,7D,9,9,1,7D,9,0,0,999,F,22,254,2023-04-02 16:30:17
6642,CVGZ1814525,SKBN,VU,load,2023,18,8B,17,0,0,8B,17,6,5,351,F,45,256,2023-04-02 16:30:59
6643,JEJF7941910,UGAO,GD,unload,2023,14,7B,19,7,5,7B,19,0,0,999,F,45,252,2023-04-02 16:30:38
6644,UXZU5306571,YOSU,GD,unload,2023,12,7A,31,3,4,7A,31,0,0,999,F,45,251,2023-04-02 16:30:28
6645,KKLM6526044,MGBO,GD,unload,2023,9,8C,12,5,1,8C,12,0,0,999,F,22,257,2023-04-02 16:29:45
6646,KYMP8543865,RMOD,GD,unload,2023,9,8A,19,9,3,8A,19,0,0,999,F,45,255,2023-04-02 16:31:00
6647,AGRF3769724,RZSG,TS,change,2023,23,8B,13,2,5,8B,13,6,3,999,F,45,256,2023-04-02 16:31:26
6648,ZYMZ1250736,RZSG,TS,change,2023,24,7D,11,5,4,7D,11,1,3,999,F,22,254,2023-04-02 16:33:45
6649,MLVT3116144,RMOD,GD,unload,2023,9,7C,25,6,3,7C,25,0,0,999,F,45,253,2023-04-02 16:33:26
6650,CLCK2400730,SKBN,VU,load,2023,18,7A,31,0,0,7A,31,9,3,366,F,45,251,2023-04-02 16:33:38
6651,SLMD5908247,TDJI,TS,change,2023,11,8B,13,2,4,8B,13,6,4,999,F,45,256,2023-04-02 16:33:53
6652,BRKE9386011,SKBN,VU,load,2023,18,7B,19,0,0,7B,19,8,1,322,F,45,252,2023-04-02 16:33:31
6653,PRFZ3816221,RZSG,TS,change,2023,24,7D,11,6,4,7D,11,4,2,999,F,22,254,2023-04-02 16:36:43
6654,BVOO9901728,NULK,TS,change,2023,10,7D,11,6,3,7D,11,4,3,999,F,22,254,2023-04-02 16:34:55
6655,UATS4197224,SSFG,GD,unload,2023,18,8A,19,7,3,8A,19,0,0,999,F,45,255,2023-04-02 16:37:12
6656,VXQF6142506,UXAF,TS,change,2023,10,8D,1,8,3,8D,1,3,3,999,F,22,258,2023-04-02 16:36:32
6657,CHAL9405012,YZCI,VU,load,2023,14,7C,29,0,0,7C,29,6,1,352,F,45,253,2023-04-02 16:36:46
6658,LFOJ4821374,RMOD,GD,unload,2023,9,8B,13,2,3,8B,13,0,0,999,F,45,256,2023-04-02 16:37:18
6659,NNMF7551484,MZPH,VU,load,2023,14,7B,19,0,0,7B,19,8,2,354,F,45,252,2023-04-02 16:36:30
6660,VJRH1782659,GNOR,TS,change,2023,11,7D,11,6,2,7D,11,9,2,999,F,22,254,2023-04-02 16:41:21
6661,WNOY0643097,XQHP,GD,unload,2023,16,8D,1,8,2,8D,1,0,0,999,F,22,258,2023-04-02 16:36:04
6662,TKYN0933432,RMOD,TS,change,2023,9,7A,7,6,3,7A,7,3,2,999,F,45,251,2023-04-02 16:38:39
6663,CPEM8674417,SKBN,VU,load,2023,18,7C,29,0,0,7C,29,6,2,337,F,45,253,2023-04-02 16:40:32
6664,CIBL6095478,YZCI,VU,load,2023,14,8A,21,0,0,8A,21,3,3,307,F,45,255,2023-04-02 16:39:43
6665,OYGB9987694,SKBN,VU,load,2023,18,7B,19,0,0,7B,19,8,3,351,F,45,252,2023-04-02 16:38:08
6666,OZPS1245383,SKBN,VU,load,2023,18,8B,15,0,0,8B,15,6,1,360,F,45,256,2023-04-02 16:40:03
6667,GMBE1031197,NJLM,TS,change,2023,34,7D,33,9,3,7D,33,4,3,999,F,22,258,2023-04-02 16:38:47
6668,WCXS9526447,RZSG,GD,unload,2023,23,7D,11,6,1,7D,11,0,0,999,F,22,254,2023-04-02 16:40:50
6669,INAL1366018,XQHP,GD,unload,2023,16,7D,33,9,2,7D,33,0,0,999,F,22,258,2023-04-02 16:42:11
6670,NVVF4566014,MZPH,VU,load,2023,14,7C,29,0,0,7C,29,6,3,303,F,45,253,2023-04-02 16:41:22
6671,XJGP5142848,RMOD,GD,unload,2023,9,7A,7,6,2,7A,7,0,0,999,F,45,251,2023-04-02 16:41:19
6672,YZDO6737118,SSFG,TS,change,2023,18,8A,9,8,4,8A,9,6,3,999,F,45,255,2023-04-02 16:43:28
6673,UTRR6702163,JIAP,GD,unload,2023,18,7B,15,6,3,7B,15,0,0,999,F,45,252,2023-04-02 16:43:47
6674,AYVZ1857868,YZCI,VU,load,2023,14,8B,15,0,0,8B,15,6,2,352,F,45,256,2023-04-02 16:44:16
6675,NQXQ9680870,IYDE,TS,change,2023,7,7A,13,7,5,7A,13,4,4,999,F,45,251,2023-04-02 16:44:44
6676,UNDU4777986,RMOD,GD,unload,2023,9,8A,9,8,3,8A,9,0,0,999,F,45,255,2023-04-02 16:44:32
6677,FQNC2228923,MZPH,VU,load,2023,14,7C,29,0,0,7C,29,6,4,370,F,45,253,2023-04-02 16:45:42
6678,NHTF5983440,YOSU,TS,change,2023,12,8B,9,6,5,8B,9,3,4,999,F,45,256,2023-04-02 16:45:14
6679,EZDC1408583,MZPH,VU,load,2023,14,7B,17,0,0,7B,17,8,4,348,F,45,252,2023-04-02 16:46:48
6680,HSVR2939454,UXAF,TS,change,2023,10,8D,18,9,3,8D,18,7,3,999,F,22,258,2023-04-02 16:47:10
6681,WJIG4237846,YOSU,TS,change,2023,12,7D,32,9,3,7D,32,7,1,999,F,22,254,2023-04-02 16:49:32
6682,YWLU1561096,UXAF,TS,change,2023,10,7A,13,7,4,7A,15,4,1,999,F,45,251,2023-04-02 16:47:28
6683,HLSS5812885,SKBN,VU,load,2023,18,7C,29,0,0,7C,29,1,4,350,F,45,253,2023-04-02 16:46:54
6684,ZWWR0604994,SKBN,VU,load,2023,18,8A,9,0,0,8A,9,4,3,360,F,45,255,2023-04-02 16:47:48
6685,HSFE3462298,JKPF,GD,unload,2023,12,8B,9,6,4,8B,9,0,0,999,F,45,256,2023-04-02 16:49:09
6686,ILXO8138072,NULK,GD,unload,2023,10,8D,18,9,2,8D,18,0,0,999,F,22,258,2023-04-02 16:49:00
6687,JUPT0392840,YOSU,TS,change,2023,12,8C,15,7,3,8C,15,2,1,999,F,22,257,2023-04-02 16:49:49
6688,DVNR7195382,UXAF,TS,change,2023,10,7A,13,7,3,7A,13,2,4,999,F,45,251,2023-04-02 16:49:17
6689,AFRR3213684,SKBN,VU,load,2023,18,7C,29,0,0,7C,29,6,5,337,F,45,253,2023-04-02 16:49:33
6690,TYFI8858952,JKPF,TS,change,2023,11,8B,9,8,4,8B,9,4,2,999,F,45,256,2023-04-02 16:50:20
6691,ZUMX3789774,YZCI,VU,load,2023,14,7B,15,0,0,7B,15,8,3,307,F,45,252,2023-04-02 16:51:00
6692,CICL8143414,JNPN,GD,unload,2023,7,7D,32,9,2,7D,32,0,0,999,F,22,254,2023-04-02 16:50:52
6693,WPBN6712118,SKBN,VU,load,2023,18,8A,9,0,0,8A,9,8,3,351,F,45,255,2023-04-02 16:49:29
6694,GKNY9663454,XRIQ,TS,change,2023,14,7C,25,8,5,7C,25,2,5,999,F,45,253,2023-04-02 16:51:55
6695,CIRP0636086,JTRC,GD,unload,2023,10,7A,13,7,2,7A,13,0,0,999,F,45,251,2023-04-02 16:51:11
6696,QJWR2686696,YZCI,VU,load,2023,14,8B,9,0,0,8B,9,4,3,312,F,45,256,2023-04-02 16:51:32
6697,KKYP5062214,YOSU,GD,unload,2023,12,8D,30,9,2,8D,30,0,0,999,F,22,258,2023-04-02 16:52:36
6698,MGOH0707059,ZPLO,TS,change,2023,16,8C,15,1,2,8C,15,2,2,999,F,22,257,2023-04-02 16:57:17
6699,WXNY5504543,ODLQ,TS,change,2023,24,7B,7,6,4,7B,7,3,3,999,F,45,252,2023-04-02 16:52:05
6700,ULCE9360392,NULK,TS,change,2023,10,7C,25,8,4,7C,25,7,5,999,F,45,253,2023-04-02 16:53:18
6701,CLRB9766269,YOSU,GD,unload,2023,12,7D,32,5,3,7D,32,0,0,999,F,22,254,2023-04-02 16:55:26
6702,UPKS6480360,YOSU,TS,change,2023,12,8D,29,3,3,8D,29,8,1,999,F,22,258,2023-04-02 16:54:22
6703,UPKS6480360,YOSU,TS,change,2023,12,8D,29,8,1,8D,29,9,2,999,F,22,258,2023-04-02 16:53:29
6704,BNDM1290586,KMXV,GD,unload,2023,18,8B,9,8,3,8B,9,0,0,999,F,45,256,2023-04-02 16:56:15
6705,NWEY9908370,XRIQ,TS,change,2023,14,7C,25,8,3,7C,25,6,3,999,F,45,253,2023-04-02 16:55:18
6706,HWAU2414428,ESQU,TS,change,2023,16,7A,9,6,5,7A,9,9,5,999,F,45,251,2023-04-02 16:55:18
6707,PXBT2068065,SSFG,GD,unload,2023,18,8A,25,1,4,8A,25,0,0,999,F,45,255,2023-04-02 16:55:44
6708,JIWA6660948,AIYA,GD,unload,2023,13,7B,7,6,3,7B,7,0,0,999,F,45,252,2023-04-02 16:56:45
6709,XCXY5741874,AIYA,TS,change,2023,13,8D,29,3,2,8D,29,1,3,999,F,22,258,2023-04-02 16:56:27
6710,XCXY5741874,AIYA,TS,change,2023,13,8D,29,1,3,8D,29,9,3,999,F,22,258,2023-04-02 16:58:02
6711,NHKM0694477,ESQU,TS,change,2023,16,7A,9,6,4,7A,9,3,3,999,F,45,251,2023-04-02 16:56:24
6712,NSXH1230358,ZKIE,GD,unload,2023,16,8C,15,7,2,8C,15,0,0,999,F,22,257,2023-04-02 16:54:52
6713,NUCA3744439,EEYN,TS,change,2023,17,7D,37,2,3,7D,37,6,3,999,F,20,254,2023-04-02 16:56:58
6714,LCJF6229861,NULK,GD,unload,2023,10,7C,25,8,2,7C,25,0,0,999,F,45,253,2023-04-02 16:57:54
6715,DDAW4352123,JKPF,GD,unload,2023,12,7A,9,6,3,7A,9,0,0,999,F,45,251,2023-04-02 16:58:56
6716,JRUN1416357,SKBN,VU,load,2023,18,8B,9,0,0,8B,9,4,4,350,F,45,256,2023-04-02 16:59:09
6717,JVMT9353186,AIYA,GD,unload,2023,13,8D,29,3,1,8D,29,0,0,999,F,22,258,2023-04-02 16:59:48
6718,NFKP0316505,YZCI,VU,load,2023,14,8A,27,0,0,8A,27,6,2,317,F,45,255,2023-04-02 16:59:44
6719,SYPX4294829,MZPH,VU,load,2023,14,7B,7,0,0,7B,7,3,4,348,F,45,252,2023-04-02 16:59:40
6720,BXQJ6631818,WCSI,GD,unload,2023,9,7D,37,2,2,7D,37,0,0,999,F,22,254,2023-04-02 16:59:55
6721,IKET6162818,YZCI,VU,load,2023,14,8B,9,0,0,8B,9,8,3,312,F,45,256,2023-04-02 17:01:35
6722,MNEL1553136,PZNB,GD,unload,2023,15,8C,3,8,1,8C,3,0,0,999,F,22,257,2023-04-02 16:59:19
6723,SGYO9954102,SKBN,VU,load,2023,18,8A,27,0,0,8A,27,6,3,322,F,43,255,2023-04-02 17:01:09
6724,UTSX9364604,YZCI,VU,load,2023,14,7B,7,0,0,7B,7,3,5,311,F,45,252,2023-04-02 17:02:30
6725,XYRH2664341,SKBN,VU,load,2023,18,7C,19,0,0,7C,19,4,2,309,F,45,253,2023-04-02 17:02:44
6726,MBKS9946109,MZPH,VU,load,2023,14,7A,7,0,0,7A,7,6,2,328,F,45,251,2023-04-02 17:03:20
6727,NZKT5320725,SKBN,VU,load,2023,18,8B,9,0,0,8B,9,8,4,315,F,43,256,2023-04-02 17:10:12
6728,QJFT6886957,TWYM,GD,unload,2023,10,7D,30,6,3,7D,30,0,0,999,F,22,254,2023-04-02 17:03:43
6729,WLSN7085894,RZSG,GD,unload,2023,24,8A,27,5,5,8A,27,0,0,999,F,45,255,2023-04-02 17:06:05
6730,HNAF4982321,YZCI,VU,load,2023,14,7B,11,0,0,7B,11,5,1,307,F,45,252,2023-04-02 17:03:15
6731,OUSG7547686,SKBN,VU,load,2023,18,7A,7,0,0,7A,7,6,3,327,F,45,251,2023-04-02 17:03:50
6732,XVYY6342791,SSFG,TS,change,2023,18,8C,12,9,3,8C,12,5,1,999,F,22,257,2023-04-02 17:03:05
6733,PTHM6657801,SKBN,VU,load,2023,18,7C,31,0,0,7C,31,6,2,351,F,45,253,2023-04-02 17:08:19
6734,ETAD2362549,NULK,TS,change,2023,10,7D,29,4,3,7D,29,2,1,999,F,22,254,2023-04-02 17:06:31
6735,GHRP3795298,YZCI,VU,load,2023,14,8B,9,0,0,8B,9,4,5,353,F,45,256,2023-04-02 17:08:38
6736,YJXJ7087621,SSFG,TS,change,2023,18,8C,12,9,2,8C,12,5,2,999,F,22,257,2023-04-02 17:06:33
6737,EZRK3021549,SKBN,VU,load,2023,18,7B,7,0,0,7B,7,6,3,349,F,45,252,2023-04-02 17:08:02
6738,OYRT1348833,SKBN,VU,load,2023,18,7A,7,0,0,7A,7,5,3,366,F,43,251,2023-04-02 17:07:51
6739,XTTO6867228,SKBN,VU,load,2023,18,8A,27,0,0,8A,27,6,4,377,F,45,255,2023-04-02 17:08:53
6740,IIIP2811330,TWYM,TS,change,2023,10,7D,29,4,2,7D,29,2,2,999,F,22,254,2023-04-02 17:10:18
6741,TONX9230537,SKBN,VU,load,2023,18,7C,31,0,0,7C,31,6,3,337,F,45,253,2023-04-02 17:09:09
6742,RQNA3128819,UXAF,TS,change,2023,10,8D,30,3,3,8D,30,7,2,999,F,22,258,2023-04-02 17:08:55
6743,PLBZ3376087,SKBN,VU,load,2023,18,8B,7,0,0,8B,7,2,4,308,F,43,256,2023-04-02 17:08:22
6744,AVUD8561330,XQHP,GD,unload,2023,16,8C,12,9,1,8C,12,0,0,999,F,22,257,2023-04-02 17:12:48
6745,WIXL1565432,AIYA,TS,change,2023,13,8D,30,3,2,8D,30,7,3,999,F,22,258,2023-04-02 17:10:16
6746,GUNS9906373,YZCI,VU,load,2023,14,7B,11,0,0,7B,11,5,2,312,F,45,252,2023-04-02 17:11:32
6747,JCWV0320420,TWYM,GD,unload,2023,10,7D,29,4,1,7D,29,0,0,999,F,22,254,2023-04-02 17:11:47
6748,IJWU7783228,AMXM,TS,change,2023,10,8B,5,9,2,8B,5,8,1,999,F,45,256,2023-04-02 17:12:53
6749,UJEI3950571,SKBN,VU,load,2023,18,8A,25,0,0,8A,25,4,3,384,F,43,255,2023-04-02 17:11:32
6750,QFME7144805,SKBN,VU,load,2023,18,7C,17,0,0,7C,17,4,4,382,F,45,253,2023-04-02 17:12:56
6751,TLJN3470114,NULK,GD,unload,2023,10,7A,21,8,5,7A,21,0,0,999,F,45,251,2023-04-02 17:14:20
6752,ONHR3655990,NULK,GD,unload,2023,10,8C,23,7,3,8C,23,0,0,999,F,22,257,2023-04-02 17:14:04
6753,IDJV4061071,SKBN,VU,load,2023,18,7B,7,0,0,7B,7,6,4,309,F,43,252,2023-04-02 17:15:59
6754,BTTV6944009,AIYA,GD,unload,2023,13,8D,30,3,1,8D,30,0,0,999,F,22,258,2023-04-02 17:12:42
6755,FKOY1230427,SKBN,VU,load,2023,18,8B,7,0,0,8B,7,6,5,315,F,45,256,2023-04-02 17:15:23
6756,WPUG6558252,YZCI,VU,load,2023,14,7A,21,0,0,7A,21,5,5,353,F,45,251,2023-04-02 17:16:20
6757,PDJK2822126,SKBN,VU,load,2023,18,7B,7,0,0,7B,7,6,5,349,F,45,252,2023-04-02 17:17:03
6758,QMIK5751229,SKBN,VU,load,2023,18,7C,31,0,0,7C,31,8,4,322,F,45,253,2023-04-02 17:17:01
6759,BMXI5210018,UXAF,GD,unload,2023,10,8A,27,9,5,8A,27,0,0,999,F,45,255,2023-04-02 17:17:50
6760,DZTM8260343,SSFG,TS,change,2023,18,8C,10,5,3,8C,10,9,3,999,F,22,257,2023-04-02 17:15:47
6761,RALD3010684,WYLB,TS,change,2023,9,8D,20,5,2,8D,20,3,3,999,F,22,258,2023-04-02 17:17:10
6762,NXWY8397807,SSFG,GD,unload,2023,18,7D,31,6,3,7D,31,0,0,999,F,22,254,2023-04-02 17:17:46
6763,QTCO4938283,UXAF,GD,unload,2023,10,8B,3,5,2,8B,3,0,0,999,F,45,256,2023-04-02 17:18:13
6764,SLWR4939342,YZCI,VU,load,2023,14,7A,19,0,0,7A,19,5,1,376,F,45,251,2023-04-02 17:18:38
6765,ZLLO7191643,SKBN,VU,load,2023,18,7C,31,0,0,7C,31,2,4,377,F,43,253,2023-04-02 17:18:43
6766,ZRQA5272179,RZSG,TS,change,2023,24,7B,19,3,5,7B,19,7,5,999,F,45,252,2023-04-02 17:27:23
6767,FSNE5149826,SKBN,VU,load,2023,18,8A,25,0,0,8A,25,4,4,339,F,45,255,2023-04-02 17:19:43
6768,OFRS5374850,XQHP,GD,unload,2023,16,8C,10,5,2,8C,10,0,0,999,F,22,257,2023-04-02 17:19:51
6769,GPXS5243804,IYDE,TS,change,2023,7,7A,21,4,3,7A,21,7,5,999,F,45,251,2023-04-02 17:20:25
6770,IFNR7085356,UXAF,TS,change,2023,10,7D,18,3,4,7D,18,4,3,999,F,22,254,2023-04-02 17:19:39
6771,MWAH0077311,UXAF,TS,change,2023,10,7B,19,3,4,7B,19,9,5,999,F,45,252,2023-04-02 17:20:46
6772,QBFF8005070,SKBN,VU,load,2023,18,7C,31,0,0,7C,31,6,4,384,F,45,253,2023-04-02 17:25:18
6773,BPLH8509042,SKBN,VU,load,2023,18,8A,25,0,0,8A,25,1,4,331,F,45,255,2023-04-02 17:22:05
6774,LQAR3378640,SKBN,VU,load,2023,18,8D,22,0,0,8D,22,2,1,360,F,22,258,2023-04-02 17:21:55
6775,CEJW6768346,RRPF,TS,change,2023,17,7A,21,2,4,7A,21,9,5,999,F,43,251,2023-04-02 17:23:01
6776,HBCI7064390,SKBN,VU,load,2023,18,8D,23,0,0,8D,23,2,1,360,F,22,258,2023-04-02 17:22:03
6777,DYND7717718,JXQD,GD,unload,2023,7,8B,5,9,1,8B,5,0,0,999,F,45,256,2023-04-02 17:22:45
6778,XAYW0845140,UXAF,GD,unload,2023,10,7D,18,3,3,7D,18,0,0,999,F,22,254,2023-04-02 17:23:18
6779,QDTU8410587,SKBN,VU,load,2023,18,7C,31,0,0,7C,31,4,4,315,F,45,253,2023-04-02 17:23:00
