container,ship,workcode,state,year,voyage,block1,bay1,row1,tier1,block2,bay2,row2,tier2,truck_num,full_or_empty,container_size,crane,time_end
OBCB3041123,KSMH,GD,unload,2023,13,7A,19,8,2,7A,,,,999,F,45,251,2023-04-06 18:20:34
RPFL2834256,XRIQ,TS,change,2023,19,8B,17,9,3,8B,,,,999,F,45,256,2023-04-06 18:21:02
XLLA8495715,SKBN,VU,load,2023,23,8D,4,0,0,8D,,,,360,F,22,258,2023-04-06 18:22:08
EQYJ6202101,ORGJ,GD,unload,2023,23,7D,33,1,1,7D,,,,999,F,22,254,2023-04-06 18:22:08
LBBK8110058,XQHP,TS,change,2023,21,8A,25,7,5,8A,,,,999,F,45,255,2023-04-06 18:22:28
BDCA5576634,RZSG,TS,change,2023,28,7A,21,8,3,7A,,,,999,F,45,251,2023-04-06 18:21:13
YNMN5018600,RMOD,TS,change,2023,14,8B,17,9,2,8B,,,,999,F,45,256,2023-04-06 18:23:22
IMWZ7318130,MDHF,TS,change,2023,25,7B,21,8,5,7B,,,,999,F,45,252,2023-04-06 18:21:22
PKGU0035119,GMQD,GD,unload,2023,15,7C,19,8,2,7C,,,,999,F,45,253,2023-04-06 18:24:37
RIGS2723387,ODLQ,TS,change,2023,29,8A,25,7,4,8A,,,,999,F,45,255,2023-04-06 18:25:23
AYIV0023678,MPFG,GD,unload,2023,17,7A,21,8,2,7A,,,,999,F,45,251,2023-04-06 18:25:56
QGXK7780053,MDHF,TS,change,2023,25,7B,21,8,4,7B,,,,999,F,45,252,2023-04-06 18:24:01
UJXH1382987,FGOT,GD,unload,2023,15,8B,17,9,1,8B,,,,999,F,45,256,2023-04-06 18:24:00
HNGL5866408,MPFG,TS,change,2023,17,7C,23,2,5,7C,,,,999,F,45,253,2023-04-06 18:28:26
DHIM6427173,RMOD,TS,change,2023,14,7B,21,8,3,7B,,,,999,F,45,252,2023-04-06 18:27:26
RKKX4170096,JTRC,GD,unload,2023,15,8A,25,7,3,8A,,,,999,F,45,255,2023-04-06 18:26:37
SWYQ9970704,ODLQ,TS,change,2023,29,7C,23,2,4,7C,,,,999,F,45,253,2023-04-06 18:28:30
EGCY2806580,SKBN,TS,change,2023,23,7A,31,9,3,7A,,,,999,F,45,251,2023-04-06 18:26:43
AREB5935673,JKPF,TS,change,2023,16,7B,21,8,2,7B,,,,999,F,45,252,2023-04-06 18:28:58
DDQM0764288,RRPF,TS,change,2023,22,8B,7,8,4,8B,,,,999,F,45,256,2023-04-06 18:29:04
QIJK6033085,KSMH,GD,unload,2023,13,8A,21,8,5,8A,,,,999,F,45,255,2023-04-06 18:29:53
DJKA9662815,ODLQ,GD,unload,2023,29,7C,23,2,3,7C,,,,999,F,45,253,2023-04-06 18:30:54
DYCG0715771,XRWU,GD,unload,2023,20,7B,21,8,1,7B,,,,999,F,45,252,2023-04-06 18:31:20
XGQQ6232967,TWYM,TS,change,2023,15,8A,21,4,5,8A,,,,999,F,45,255,2023-04-06 18:30:44
CBNX4283163,RZSG,GD,unload,2023,29,7A,31,9,2,7A,,,,999,F,45,251,2023-04-06 18:33:21
MKFS9873346,SSFG,TS,change,2023,23,7C,23,9,4,7C,,,,999,F,45,253,2023-04-06 18:32:36
YELZ7257906,AIYA,GD,unload,2023,18,8C,15,3,1,8C,,,,999,F,22,257,2023-04-06 18:31:35
JBIT9459249,NULK,GD,unload,2023,15,8B,17,7,5,8B,,,,999,F,45,256,2023-04-06 18:34:00
IREX4535593,UKVE,TS,change,2023,18,7B,25,8,5,7B,,,,999,F,45,252,2023-04-06 18:35:05
TMDV3161069,KSMH,GD,unload,2023,13,8A,21,4,4,8A,,,,999,F,45,255,2023-04-06 18:34:36
XTCI9900200,MDHF,TS,change,2023,25,7A,27,8,4,7A,,,,999,F,45,251,2023-04-06 18:35:04
UAME4550386,SLVN,TS,change,2023,23,8C,11,4,3,8C,,,,999,F,22,257,2023-04-06 18:34:57
YHQX7514894,TWYM,TS,change,2023,15,7B,25,8,4,7B,,,,999,F,45,252,2023-04-06 18:36:05
QANA6757511,UXAF,TS,change,2023,15,7D,12,2,3,7D,,,,999,F,22,254,2023-04-06 18:35:46
BZZK6540463,UXAF,TS,change,2023,15,7D,12,2,2,7D,,,,999,F,22,254,2023-04-06 18:38:02
BAZP5957852,YOSU,TS,change,2023,17,7C,27,4,5,7C,,,,999,F,45,253,2023-04-06 18:35:17
SMDP8454261,SKBN,VU,load,2023,23,8D,9,0,0,8D,,,,384,F,22,258,2023-04-06 18:37:06
RBLW4978954,MDHF,GD,unload,2023,25,7A,27,8,3,7A,,,,999,F,45,251,2023-04-06 18:39:36
QGSU0766926,SKBN,VU,load,2023,23,8D,8,0,0,8D,,,,384,F,22,258,2023-04-06 18:37:51
EZEU0914682,UZBS,GD,unload,2023,15,7D,12,2,1,7D,,,,999,F,22,254,2023-04-06 18:37:35
VHTC1479040,YOSU,TS,change,2023,17,8C,11,4,2,8C,,,,999,F,22,257,2023-04-06 18:36:55
OGNS1955874,VXUR,TS,change,2023,16,7B,25,8,3,7B,,,,999,F,45,252,2023-04-06 18:38:16
NWZY5339401,YOSU,TS,change,2023,17,7C,27,4,4,7C,,,,999,F,45,253,2023-04-06 18:38:06
NCXF2041505,SLVN,TS,change,2023,23,8A,5,9,4,8A,,,,999,F,45,255,2023-04-06 18:39:06
ABJD7712094,RZSG,GD,unload,2023,29,8B,7,8,3,8B,,,,999,F,45,256,2023-04-06 18:39:43
ZYHA5518575,UKVE,TS,change,2023,18,7B,25,8,2,7B,,,,999,F,45,252,2023-04-06 18:39:45
VCBX7954683,RRPF,TS,change,2023,21,7A,25,6,4,7A,,,,999,F,45,251,2023-04-06 18:38:55
XHNF6019247,KMXV,TS,change,2023,23,7C,27,4,3,7C,,,,999,F,45,253,2023-04-06 18:40:11
FBWQ4124574,RMOD,TS,change,2023,14,8A,5,9,3,8A,,,,999,F,43,255,2023-04-06 18:40:50
HQYS2816809,SKBN,VU,load,2023,23,8D,9,0,0,8D,,,,322,F,22,258,2023-04-06 18:40:38
DGIB2676405,SKBN,VU,load,2023,23,8D,8,0,0,8D,,,,322,F,22,258,2023-04-06 18:39:28
MBVN8346499,UXAF,GD,unload,2023,15,7D,20,4,2,7D,,,,999,F,22,254,2023-04-06 18:40:54
OTFR6910483,YOSU,GD,unload,2023,17,8C,11,4,1,8C,,,,999,F,22,257,2023-04-06 18:41:50
VJHI2624543,OPKC,TS,change,2023,13,8B,3,3,4,8B,,,,999,F,45,256,2023-04-06 18:40:26
XICI4578052,RRPF,TS,change,2023,21,7C,27,4,2,7C,,,,999,F,45,253,2023-04-06 18:42:26
MHYA9893360,XQHP,GD,unload,2023,21,7A,25,6,3,7A,,,,999,F,45,251,2023-04-06 18:43:13
RQHQ0594737,JXQD,GD,unload,2023,12,7B,25,8,1,7B,,,,999,F,45,252,2023-04-06 18:41:01
ZQGL1816640,JNPN,GD,unload,2023,12,8A,5,9,2,8A,,,,999,F,45,255,2023-04-06 18:44:11
CXLS3586479,KMPN,TS,change,2023,27,7C,27,4,1,7C,,,,999,F,45,253,2023-04-06 18:46:59
NNIA0926715,LRBX,TS,change,2023,23,8D,7,6,3,8D,,,,999,F,22,258,2023-04-06 18:43:31
YMIT1799603,NJLM,GD,unload,2023,39,8B,3,3,3,8B,,,,999,F,45,256,2023-04-06 18:45:35
GSVS7882604,IYDE,TS,change,2023,12,8A,3,8,4,8A,,,,999,F,45,255,2023-04-06 18:44:29
FREC1208039,SKBN,VU,load,2023,23,7C,25,0,0,7C,,,,318,F,45,253,2023-04-06 18:44:59
BEFJ5362848,YZCI,VU,load,2023,19,7A,27,0,0,7A,,,,328,F,45,251,2023-04-06 18:48:45
NYQO6951345,JKPF,GD,unload,2023,16,7B,23,7,4,7B,,,,999,F,45,252,2023-04-06 18:46:07
PJJI4324652,MPFG,TS,change,2023,17,8A,3,8,3,8A,,,,999,F,45,255,2023-04-06 18:47:24
PBYZ3022491,NULK,TS,change,2023,15,7C,25,7,5,7C,,,,999,F,45,253,2023-04-06 18:47:52
EBKE8340016,UXAF,GD,unload,2023,15,8D,18,7,3,8D,,,,999,F,22,258,2023-04-06 18:48:51
JYUA4715111,MDHF,TS,change,2023,25,8B,25,6,5,8B,,,,999,F,45,256,2023-04-06 18:48:40
WNEA5277963,PNFY,TS,change,2023,20,8A,3,8,2,8A,,,,999,F,45,255,2023-04-06 18:48:21
JCZP3814322,JNPN,TS,change,2023,12,7A,19,2,5,7A,,,,999,F,45,251,2023-04-06 18:48:53
QXKP9830424,YOSU,TS,change,2023,17,7B,29,9,5,7B,,,,999,F,45,252,2023-04-06 18:47:41
GSRK0493055,SSFG,TS,change,2023,23,8B,25,6,4,8B,,,,999,F,45,256,2023-04-06 18:55:34
IOLX4993481,YZCI,VU,load,2023,19,7C,23,0,0,7C,,,,348,F,45,253,2023-04-06 18:48:31
PESR0619300,KSMH,TS,change,2023,13,7A,19,2,4,7A,,,,999,F,45,251,2023-04-06 18:52:20
HMEJ7842897,JXQD,GD,unload,2023,12,8A,3,8,1,8A,,,,999,F,45,255,2023-04-06 18:53:06
XZXL7182083,ESQU,TS,change,2023,21,7B,29,9,4,7B,,,,999,F,45,252,2023-04-06 18:51:18
EADP0258949,UXAF,GD,unload,2023,15,7D,12,8,2,7D,,,,999,F,22,254,2023-04-06 18:53:49
SVBI9881741,SSFG,TS,change,2023,23,8B,25,6,3,8B,,,,999,F,45,256,2023-04-06 18:53:14
IBPS5229247,RMOD,TS,change,2023,14,7A,19,2,3,7A,,,,999,F,45,251,2023-04-06 18:53:07
TYUA9284821,YOSU,TS,change,2023,17,7C,27,5,5,7C,,,,999,F,45,253,2023-04-06 18:52:27
NNKS0938305,TPCT,TS,change,2023,22,7B,29,9,3,7B,,,,999,F,45,252,2023-04-06 18:51:59
XCRC2160106,KMPN,TS,change,2023,27,7A,19,2,2,7A,,,,999,F,45,251,2023-04-06 18:54:19
EFLQ1418345,YOSU,TS,change,2023,17,8B,25,6,2,8B,,,,999,F,45,256,2023-04-06 18:53:35
XHNF6019247,KMXV,TS,change,2023,23,7C,27,7,5,7C,,,,999,F,45,253,2023-04-06 18:54:08
EKQF3359376,YZCI,VU,load,2023,19,8A,3,0,0,8A,,,,354,F,45,255,2023-04-06 18:56:43
YZCN7142799,SSFG,TS,change,2023,23,7C,27,7,4,7C,,,,999,F,45,253,2023-04-06 18:58:51
WFBM3223917,GMQD,GD,unload,2023,15,7B,29,9,2,7B,,,,999,F,45,252,2023-04-06 18:57:29
MOCL4199517,YOSU,GD,unload,2023,17,8B,25,6,1,8B,,,,999,F,45,256,2023-04-06 18:58:32
XNDV4507278,MGBO,GD,unload,2023,14,7A,19,8,1,7A,,,,999,F,45,251,2023-04-06 18:57:03
KAJA8809283,ODLQ,TS,change,2023,29,7C,27,7,3,7C,,,,999,F,45,253,2023-04-06 18:57:34
MSEI1803268,YZCI,VU,load,2023,19,8A,3,0,0,8A,,,,340,F,45,255,2023-04-06 18:59:09
MBEJ2535610,ODLQ,TS,change,2023,29,7A,17,6,5,7A,,,,999,F,45,251,2023-04-06 18:58:10
NNNI3106674,JNPN,TS,change,2023,12,7B,19,2,4,7B,,,,999,F,45,252,2023-04-06 18:59:41
KHVC5897912,NULK,TS,change,2023,15,7C,27,7,2,7C,,,,999,F,45,253,2023-04-06 19:01:50
JMAV2426013,ODLQ,TS,change,2023,29,8B,25,7,4,8B,,,,999,F,45,256,2023-04-06 19:01:07
MMZQ1889529,SSFG,TS,change,2023,23,7A,17,6,4,7A,,,,999,F,45,251,2023-04-06 18:59:49
UXJV7593452,EEYN,TS,change,2023,22,8B,27,5,4,8B,,,,999,F,45,256,2023-04-06 19:02:56
OWWZ2451342,XRIQ,GD,unload,2023,19,7B,19,2,3,7B,,,,999,F,45,252,2023-04-06 19:05:01
FEJB5213972,SSFG,TS,change,2023,23,7A,17,6,3,7A,,,,999,F,45,251,2023-04-06 19:04:04
KHLQ0102252,YZCI,VU,load,2023,19,7C,31,0,0,7C,,,,348,F,45,253,2023-04-06 19:02:55
KOUM5160536,PZNB,TS,change,2023,22,8D,21,5,3,8D,,,,999,F,22,258,2023-04-06 19:01:25
KOUM5160536,PZNB,TS,change,2023,22,8D,21,6,2,8D,,,,999,F,22,258,2023-04-06 19:04:41
WIZZ4518383,IYDE,TS,change,2023,12,8A,21,4,3,8A,,,,999,F,45,255,2023-04-06 19:02:43
PNPD6273346,RMOD,TS,change,2023,14,7D,22,9,2,7D,,,,999,F,22,254,2023-04-06 19:04:18
VRXG1310940,SKBN,TS,change,2023,20,8B,27,5,3,8B,,,,999,F,45,256,2023-04-06 19:06:00
QNYZ3607264,SSFG,TS,change,2023,23,7A,17,6,2,7A,,,,999,F,45,251,2023-04-06 19:03:45
JTMX6706918,XQHP,TS,change,2023,21,7C,31,5,3,7C,,,,999,F,45,253,2023-04-06 19:04:15
MEDV2543171,IYDE,TS,change,2023,12,8A,21,9,4,8A,,,,999,F,45,255,2023-04-06 19:05:22
UMMM3949426,YZCI,TS,change,2023,19,7C,31,6,5,7C,,,,999,F,45,253,2023-04-06 19:03:53
UDRR1955646,PZNB,GD,unload,2023,22,8D,21,5,2,8D,,,,999,F,22,258,2023-04-06 19:06:48
ZLOT8459558,RMOD,GD,unload,2023,14,7D,22,9,1,7D,,,,999,F,22,254,2023-04-06 19:06:45
NKWS7864840,KSMH,GD,unload,2023,13,8B,27,5,2,8B,,,,999,F,45,256,2023-04-06 19:06:48
QPVB3671312,KMPN,VL,unload,2023,27,7B,9,5,4,7B,,,,314,F,45,252,2023-04-06 19:05:51
WYUO8315134,SKBN,TS,change,2023,23,7C,29,1,4,7C,,,,999,F,45,253,2023-04-06 19:07:16
LKFR1872153,JTRC,GD,unload,2019,20,7A,17,6,1,7A,,,,999,F,45,251,2023-04-06 19:08:25
CZPP8406428,YOSU,TS,change,2023,17,7C,29,1,3,7C,,,,999,F,45,253,2023-04-06 19:09:12
MPXI2634916,AIYA,GD,unload,2023,18,7D,22,1,1,7D,,,,999,F,22,254,2023-04-06 19:10:43
YWKY6770587,PNFY,GD,unload,2023,20,7D,39,4,2,7D,,,,999,F,22,258,2023-04-06 19:09:20
TLAU6855518,SSFG,GD,unload,2023,23,8B,25,7,3,8B,,,,999,F,45,256,2023-04-06 19:10:32
FBWQ4124574,RMOD,TS,change,2023,14,8A,5,8,3,8A,,,,999,F,43,255,2023-04-06 19:10:19
XYER7605726,APTB,GD,unload,2023,18,8C,4,1,2,8C,,,,999,F,22,257,2023-04-06 19:10:16
FCSY8131326,SSFG,TS,change,2023,23,7C,29,1,2,7C,,,,999,F,45,253,2023-04-06 19:11:42
AOAB6391164,SKBN,VU,load,2023,23,7A,15,0,0,7A,,,,306,F,45,251,2023-04-06 19:11:51
NCXF2041505,SLVN,TS,change,2023,23,8A,5,8,2,8A,,,,999,F,45,255,2023-04-06 19:10:25
VFTR8453196,SSFG,GD,unload,2023,23,7B,7,1,4,7B,,,,999,F,45,252,2023-04-06 19:11:46
ZLHQ8761749,TWYM,TS,change,2023,15,7D,30,9,3,7D,,,,999,F,22,258,2023-04-06 19:13:24
BZZK6540463,UXAF,GD,unload,2023,15,7D,12,5,3,7D,,,,999,F,22,254,2023-04-06 19:13:31
NKOG4638780,SSFG,GD,unload,2023,23,7C,29,1,1,7C,,,,999,F,45,253,2023-04-06 19:14:03
NEWH2790143,TWYM,TS,change,2023,15,8C,28,6,2,8C,,,,999,F,22,257,2023-04-06 19:15:40
PVVH2015753,TWYM,GD,unload,2023,15,7D,30,9,2,7D,,,,999,F,22,258,2023-04-06 19:13:32
ZMHU8695240,SKBN,VU,load,2023,23,8B,27,0,0,8B,,,,322,F,45,256,2023-04-06 19:17:12
QVUG9869073,KMXV,TS,change,2023,23,7A,29,6,5,7A,,,,999,F,45,251,2023-04-06 19:15:29
JQQW4041746,TWYM,GD,unload,2023,15,8C,28,6,1,8C,,,,999,F,22,257,2023-04-06 19:15:24
CXLS3586479,KMPN,VL,unload,2023,27,7C,27,1,5,7C,,,,353,F,45,253,2023-04-06 19:17:31
IXFL1191937,KMXV,GD,unload,2023,23,7B,21,6,4,7B,,,,999,F,45,252,2023-04-06 19:18:48
WIHP7017642,UGAO,TS,change,2023,19,7A,29,6,4,7A,,,,999,F,45,251,2023-04-06 19:22:30
TYTQ9664284,KSMH,GD,unload,2023,13,8A,5,8,1,8A,,,,999,F,45,255,2023-04-06 19:16:38
EHBH9617951,AIYA,GD,unload,2023,18,7D,23,4,2,7D,,,,999,F,22,254,2023-04-06 19:18:33
NOMP6879374,AIYA,TS,change,2023,18,7D,23,4,3,7D,,,,999,F,22,254,2023-04-06 19:21:00
YUEN6111495,RRPF,TS,change,2023,21,7A,29,6,3,7A,,,,999,F,45,251,2023-04-06 19:19:09
NJAW4474962,SKBN,VU,load,2023,23,8A,3,0,0,8A,,,,308,F,45,255,2023-04-06 19:20:24
IIWQ0131796,ZKIE,TS,change,2023,21,8D,29,5,3,8D,,,,999,F,22,258,2023-04-06 19:20:54
QDTK3709035,IYDE,VL,unload,2023,12,7D,23,1,2,7D,,,,342,F,22,254,2023-04-06 19:24:46
XQHA2567395,SKBN,VU,load,2023,23,7C,25,0,0,7C,,,,306,F,45,253,2023-04-06 19:22:32
TZUZ6541830,KMPN,VL,unload,2023,27,7A,29,6,2,7A,,,,376,F,45,251,2023-04-06 19:21:57
RZLV1312628,KMPN,VL,unload,2023,27,7B,9,4,5,7B,,,,324,F,45,252,2023-04-06 19:21:03
ADHB5476227,AIYA,TS,change,2023,18,8D,29,5,2,8D,,,,999,F,22,258,2023-04-06 19:20:55
RYRF0076018,YZCI,VU,load,2023,19,8A,3,0,0,8A,,,,354,F,45,255,2023-04-06 19:23:05
CTUQ8906707,MZPH,VU,load,2023,19,7C,29,0,0,7C,,,,352,F,45,253,2023-04-06 19:25:10
JTBA6088451,MGBO,TS,change,2023,14,7D,22,3,3,7D,,,,999,F,22,254,2023-04-06 19:23:48
LMQM8375400,SKBN,VU,load,2023,23,7A,27,0,0,7A,,,,384,F,45,251,2023-04-06 19:24:05
ZJZW4297779,YZCI,VU,load,2023,19,7B,9,0,0,7B,,,,341,F,45,252,2023-04-06 19:26:00
XEIQ6822731,AIYA,GD,unload,2023,18,8D,29,5,1,8D,,,,999,F,22,258,2023-04-06 19:24:41
WRSW7309565,YZCI,VU,load,2023,19,8A,3,0,0,8A,,,,328,F,45,255,2023-04-06 19:23:42
HGHC3120054,TWYM,TS,change,2023,15,8B,9,9,4,8B,,,,999,F,45,256,2023-04-06 19:26:49
PBAS0155922,IYDE,VL,unload,2023,12,7D,22,3,2,7D,,,,342,F,22,254,2023-04-06 19:24:43
UGMB0701053,AIYA,TS,change,2023,18,8D,29,2,3,8D,,,,999,F,22,258,2023-04-06 19:26:30
JLQK5298650,YZCI,VU,load,2023,19,7C,27,0,0,7C,,,,357,F,45,253,2023-04-06 19:26:06
YPXY6219619,NULK,GD,unload,2023,15,8B,9,9,3,8B,,,,999,F,45,256,2023-04-06 19:27:39
ZXPM0033101,YZCI,VU,load,2023,19,7A,27,0,0,7A,,,,347,F,45,251,2023-04-06 19:26:46
KCYQ2413629,AIYA,TS,change,2023,18,8D,29,2,2,8D,,,,999,F,22,258,2023-04-06 19:27:49
DYLE1574305,JKPF,GD,unload,2023,17,7B,7,1,3,7B,,,,999,F,45,252,2023-04-06 19:29:04
MFXC4136799,SDIH,TS,change,2023,27,8A,21,2,4,8A,,,,999,F,45,255,2023-04-06 19:28:28
LVKR9874213,YZCI,VU,load,2023,19,8B,9,0,0,8B,,,,348,F,45,256,2023-04-06 19:30:37
TQHA9978492,SKBN,VU,load,2023,23,7C,29,0,0,7C,,,,322,F,45,253,2023-04-06 19:30:58
KQWL4564609,SKBN,TS,change,2023,22,8A,21,2,3,8A,,,,999,F,45,255,2023-04-06 19:29:06
IUEJ0650264,YZCI,VU,load,2023,19,7A,27,0,0,7A,,,,341,F,45,251,2023-04-06 19:30:14
WTDZ3533183,IYDE,VL,unload,2023,12,7D,22,8,2,7D,,,,351,F,22,254,2023-04-06 19:31:26
RGLF4904404,TDJI,TS,change,2023,16,7B,17,3,5,7B,,,,999,F,45,252,2023-04-06 19:31:30
FXTA9972584,SKBN,VU,load,2023,23,8B,9,0,0,8B,,,,306,F,45,256,2023-04-06 19:34:06
TDKT3145474,IYDE,VL,unload,2023,12,8A,21,2,2,8A,,,,360,F,45,255,2023-04-06 19:32:44
NATI4277611,SKBN,VU,load,2023,23,7C,29,0,0,7C,,,,384,F,45,253,2023-04-06 19:32:04
TIHR3355533,RZSG,TS,change,2023,29,7A,15,5,5,7A,,,,999,F,45,251,2023-04-06 19:33:04
BARM9627552,GMQD,GD,unload,2023,15,7D,38,8,3,7D,,,,999,F,22,258,2023-04-06 19:34:15
ZWUF8585492,RZSG,GD,unload,2023,29,7D,11,8,3,7D,,,,999,F,22,254,2023-04-06 19:34:35
NPGS4438242,YZCI,VU,load,2023,19,8A,21,0,0,8A,,,,340,F,45,255,2023-04-06 19:34:31
CPQM7511747,SSFG,GD,unload,2023,23,7A,15,5,4,7A,,,,999,F,45,251,2023-04-06 19:37:35
XTOP2644609,IYDE,VL,unload,2023,12,7C,25,1,5,7C,,,,342,F,45,253,2023-04-06 19:35:00
BZJS5079332,YZCI,VU,load,2023,19,8A,21,0,0,8A,,,,357,F,45,255,2023-04-06 19:36:07
RPNW6562885,UXAF,GD,unload,2023,15,7B,17,3,4,7B,,,,999,F,45,252,2023-04-06 19:38:02
BVNK9247460,RZSG,GD,unload,2023,28,7D,9,1,1,7D,,,,999,F,22,254,2023-04-06 19:38:22
FIQZ5116150,YZCI,VU,load,2023,19,8D,9,0,0,8D,,,,348,F,22,258,2023-04-06 19:38:38
BAWG4121362,JKPF,TS,change,2023,17,7C,27,3,5,7C,,,,999,F,45,253,2023-04-06 19:37:17
PRLB2379469,YZCI,VU,load,2023,19,7A,13,0,0,7A,,,,330,F,45,251,2023-04-06 19:39:22
PEAT3228592,YZCI,VU,load,2023,19,8D,8,0,0,8D,,,,348,F,22,258,2023-04-06 19:38:56
FETT6310783,YZCI,VU,load,2023,19,8B,9,0,0,8B,,,,347,F,45,256,2023-04-06 19:38:39
CMPA1882122,YOSU,TS,change,2023,17,7C,27,3,4,7C,,,,999,F,45,253,2023-04-06 19:40:26
DETY1075902,SKBN,VU,load,2023,23,7B,17,0,0,7B,,,,308,F,45,252,2023-04-06 19:45:19
QTTD0621046,SSFG,TS,change,2023,23,8C,12,6,3,8C,,,,999,F,22,257,2023-04-06 19:40:57
OQJN0283115,RMOD,TS,change,2023,14,7A,7,7,4,7A,,,,999,F,45,251,2023-04-06 19:42:08
YNMN5018600,RMOD,TS,change,2023,14,8B,17,3,5,8B,,,,999,F,45,256,2023-04-06 19:42:40
SZCC6330169,TWYM,TS,change,2023,15,7C,27,3,3,7C,,,,999,F,45,253,2023-04-06 19:41:24
UPEU9912276,SSFG,GD,unload,2023,23,8C,12,6,2,8C,,,,999,F,22,257,2023-04-06 19:42:29
ZJKB0888447,UXAF,GD,unload,2023,15,8A,25,3,4,8A,,,,999,F,45,255,2023-04-06 19:42:33
XUAH9191569,KMPN,VL,unload,2023,27,7B,17,5,2,7B,,,,353,F,45,252,2023-04-06 19:42:57
WYXS5471547,YZCI,VU,load,2023,19,8D,10,0,0,8D,,,,341,F,22,258,2023-04-06 19:43:59
UXUJ0187748,NULK,TS,change,2023,15,8B,17,3,4,8B,,,,999,F,45,256,2023-04-06 19:43:00
AJMG3808175,TWYM,TS,change,2023,15,7C,27,3,2,7C,,,,999,F,45,253,2023-04-06 19:43:17
VWQO1056807,KSMH,GD,unload,2023,13,7A,7,7,3,7A,,,,999,F,45,251,2023-04-06 19:43:46
WSQP1020567,YZCI,VU,load,2023,19,8A,27,0,0,8A,,,,340,F,45,255,2023-04-06 19:45:29
COSY4598730,ZKIE,TS,change,2023,21,8B,17,3,3,8B,,,,999,F,45,256,2023-04-06 19:45:09
VSPH5409856,JKPF,GD,unload,2023,16,7C,27,3,1,7C,,,,999,F,45,253,2023-04-06 19:46:28
MYYJ0890905,SKBN,VU,load,2023,23,8A,27,0,0,8A,,,,322,F,45,255,2023-04-06 19:46:03
RPVJ9866307,YOSU,TS,change,2023,17,7D,32,8,3,7D,,,,999,F,22,258,2023-04-06 19:47:21
ETFH0680361,KMPN,VL,unload,2023,27,7B,9,7,2,7B,,,,379,F,45,252,2023-04-06 19:46:39
ZYCA5953853,ESQU,GD,unload,2023,21,7D,21,3,2,7D,,,,999,F,22,254,2023-04-06 19:47:07
XYIL4597808,ESQU,GD,unload,2023,21,7D,21,3,1,7D,,,,999,F,22,254,2023-04-06 19:47:39
JZDZ8237883,WXWA,TS,change,2023,15,7D,21,3,3,7D,,,,999,F,22,254,2023-04-06 19:47:12
KUGD7335057,NULK,TS,change,2023,15,8B,17,3,2,8B,,,,999,F,45,256,2023-04-06 19:48:30
WBAD0852247,SKBN,VU,load,2023,23,7A,7,0,0,7A,,,,306,F,45,251,2023-04-06 19:48:55
ZLAQ4967495,YZCI,VU,load,2023,19,8A,25,0,0,8A,,,,328,F,45,255,2023-04-06 19:48:41
MAMK1825652,XQHP,GD,unload,2023,21,7D,32,8,2,7D,,,,999,F,22,258,2023-04-06 19:48:53
EGRM5147943,ORGJ,GD,unload,2023,22,7C,31,5,2,7C,,,,999,F,45,253,2023-04-06 19:50:09
KNDR6558510,NJLM,TS,change,2023,39,8C,19,7,3,8C,,,,999,F,22,257,2023-04-06 19:50:51
UPGB1616236,TPCT,GD,unload,2023,22,7D,26,1,2,7D,,,,999,F,22,254,2023-04-06 19:56:54
QHVQ7278935,YZCI,TS,change,2023,19,7D,26,1,3,7D,,,,999,F,22,254,2023-04-06 19:51:03
VWKU8810089,YOSU,GD,unload,2023,17,7D,32,3,2,7D,,,,999,F,22,258,2023-04-06 19:51:37
HPNI6398756,YZCI,VU,load,2023,19,8A,25,0,0,8A,,,,348,F,45,255,2023-04-06 19:52:14
DYFZ9293060,YZCI,VU,load,2023,19,7A,9,0,0,7A,,,,357,F,45,251,2023-04-06 19:51:03
DVCK2122620,TDJI,GD,unload,2023,16,7B,13,6,4,7B,,,,999,F,45,252,2023-04-06 19:49:35
KUKZ3442986,JNPN,GD,unload,2023,12,8B,17,3,1,8B,,,,999,F,45,256,2023-04-06 19:51:51
BOMP7600748,SKBN,VU,load,2023,23,7C,31,0,0,7C,,,,356,F,43,253,2023-04-06 19:54:00
SUPG2540483,YZCI,VU,load,2023,19,8A,25,0,0,8A,,,,340,F,45,255,2023-04-06 19:52:11
YTDN6490975,NJLM,TS,change,2023,39,8C,19,7,2,8C,,,,999,F,22,257,2023-04-06 19:54:33
DYDD1135422,SKBN,VU,load,2023,23,7A,7,0,0,7A,,,,325,F,43,251,2023-04-06 19:54:00
TRAU1866967,NJLM,GD,unload,2023,39,8C,19,7,1,8C,,,,999,F,22,257,2023-04-06 19:53:59
WDTZ2839577,XQHP,TS,change,2023,21,7B,31,1,5,7B,,,,999,F,45,252,2023-04-06 19:55:31
IULK8420597,MPFG,TS,change,2023,17,8C,19,9,3,8C,,,,999,F,22,257,2023-04-06 19:55:28
MKFS9873346,SSFG,GD,unload,2023,23,7C,23,6,5,7C,,,,999,F,45,253,2023-04-06 19:55:09
MLXG8397922,UXAF,TS,change,2023,15,7A,13,3,5,7A,,,,999,F,45,251,2023-04-06 19:57:04
HJWC9357895,SKBN,VU,load,2023,23,8A,23,0,0,8A,,,,318,F,43,255,2023-04-06 20:02:58
IXFK1045047,YOSU,TS,change,2023,17,8D,33,8,2,8D,,,,999,F,22,258,2023-04-06 19:57:28
BACQ8768076,ESQU,TS,change,2023,21,7B,31,1,4,7B,,,,999,F,45,252,2023-04-06 20:00:00
